,Brand,Product Name,Sales Volume,Product Category,Rating,Number of Review,Price
1063,Rambo,2GB DDR3 1333MHz SO DIMM 8-Chip 1.35-1.5V Memory for Notebook / Laptop,0,Laptop,0.0,0,320
1064,Rambo,4GB DDR3 1333MHz SO DIMM 8-Chip 1.35-1.5V Memory for Notebook / Laptop,0,Laptop,0.0,0,410
1065,Rambo,4GB DDR3 1600MHz SO DIMM 16-Chip 1.35-1.5V Memory for Notebook / Laptop,30,Laptop,0.0,0,550
1066,Rambo,4GB DDR3 1333MHz SO DIMM 16-Chip 1.35-1.5V Memory for Notebook / Laptop,0,Laptop,0.0,0,550
1067,Rambo,2GB DDR3 1066MHz SO DIMM 8-Chip 1.5V Memory for Notebook / Laptop,0,Laptop,0.0,0,320
1068,Rambo,4GB DDR3 1066MHz SO DIMM 16-Chip 1.5V Memory for Notebook / Laptop,10,Laptop,5.0,1,550
1069,INCASE,"ICON Sleeve for 12"" MacBook with Diamond Ripstop - Black",0,Laptop,0.0,0,698
1070,AMAZINGthing,"Apple MACBOOK PRO 15"" Monitor + Touch Bar Screen Protector suit for 2016, 2017, 2018 model",0,Laptop,0.0,0,298
1071,Dell,"10th i5-10300H GTX1650 15.6"" 100%sRGB 1.75kg - Dell Inspiron 7501-R1540L",0,Laptop,5.0,2,7899
1072,Lenovo,"IdeaPad S540 15.6"" i5/8G/512SSD Notebook (Copper) - High Quality Demo Unit",0,Laptop,0.0,0,4599
1073,AVITA,"Liber 12.5"" Intel N4000 4GB 256GB SSD Win10 Home Blossom Pink",0,Laptop,0.0,0,2200
1074,Fujitsu,"UH-X 4ZR1B94092 日本制造13.3"" FHD 745克 手提電腦 i7-1165G7 16GB 1TB PCIe SSD Win10 Home",0,Laptop,0.0,0,13480
1075,Living Store,Laptop protective cover for S type macbook,0,Laptop,1.0,1,115
1076,Phottix,PC20 HD 全高清視像鏡頭連咪及腳架｜串流直播｜自動光暗調節｜全向咪收音｜支援windows 及Mac OS 隨插即用【在家學習 / 工作好幫手】,10,Laptop,0.0,0,268
1077,Fujitsu,"U9310 日本制造13.3"" 916克 手提電腦 i7-10510U 16GB 512GB PCIe SSD Win10 Pro 3年本地保養",0,Laptop,0.0,0,11480
1078,Fujitsu,"LIFEBOOK U7510C501B 日本製 15.6"" FHD Intel® vPro® i5-10310U  16GB 1TB SSD Win10 Pro 4G LTE 3年保養",0,Laptop,0.0,0,11980
1079,Alienware,"(InStock)Alienware Best Gaming Laptop, 300Hz 100% sRGB RTX3080 - ALWM15R4-R1780-B(Black Color)",0,Laptop,0.0,0,28988
1080,Alienware,"Alienware Best Gaming Laptop, i9 CPU 300Hz 100% sRGB RTX3080 - ALWM15R4-R1980-B(Black Color)",0,Laptop,0.0,0,36999
1081,Alienware,"Alienware Best Gaming Laptop, 300Hz 100% sRGB RTX3070 - ALWM15R4-R1770H-B(Black Color)",0,Laptop,5.0,1,24488
1082,GIGABYTE,AERO 15 OLED KC i7 / RTX3060 【Nvidia studio laptop / Workstation】,0,Laptop,0.0,0,14499
1083,LaVe Leisure,Laptop protective cover for S type macbook,0,Laptop,0.0,0,115
1084,ACER,2021 New Model - Acer Swift 3 AMD Ryzen 7 5700U Notebook - SF314-43-R6RU,0,Laptop,0.0,0,7280
1085,Dell,(InStock)11th CPU i5 XPS13 9305 16GB 100%sRGB - Dell XPS13-9305-R1500,0,Laptop,0.0,0,11999
1086,Dell,(InStock)11th CPU i7 XPS13 9305 16GB 100%sRGB - Dell XPS13-9305-R1700,0,Laptop,0.0,0,13999
1087,Lenovo,"Legion 5 Pro 16"" 165Hz/Ryzen 7/RTX 3060 Gaming Notebook (82JQ009CHH) - Brand New Unit",0,Laptop,0.0,0,15498
1088,ACER,"Travelmate TMP214-52-59QR (14"", i5-10210U, 8GB RAM, 512GB SSD, Win10 Pro)",0,Laptop,0.0,0,7498
1089,ACER,2021 New Model - Acer Swift 3 AMD Ryzen 5 5500U Notebook - SF314-43-R8H2,0,Laptop,0.0,0,6180
1090,ASUS,AX3000 雙頻 WiFi 6 路由器 (RT-AX58U)｜香港行貨，三年保養,0,Laptop,0.0,0,1238
1091,ACER,2021 New Model - Acer Aspire 7 GTX 1650 Notebook - A715-42G-R3Z6,0,Laptop,0.0,0,6480
1092,GIGABYTE,AERO 15 OLED XC i7 / RTX3070【Nvidia studio laptop / Workstation】,0,Laptop,0.0,0,16999
1093,Fujitsu,"LIFEBOOK E5511K71B Made In Japan 15.6"" FHD Notebook i7-1165G7 8GB 1TB SSD Win10 Pro 一年保養",0,Laptop,0.0,0,8998
1094,MSI,Prestige 14 EVO i7【Notebook】,0,Laptop,0.0,0,9699
1095,MSI,Prestige 14 EVO i5【Notebook】,0,Laptop,0.0,0,8499
1096,MSI,Prestige 14 A11SCX_32GB 1TB【Notebook】,0,Laptop,0.0,0,16999
1097,MSI,Prestige 14 A11SCX_16GB 512GB【Notebook】,0,Laptop,0.0,0,12499
1098,MSI,Katana GF66 11UE ( i7-11800H / RTX3060 / 144Hz )【Notebook】,0,Laptop,0.0,0,12699
1099,MSI,"[RTX3060] GF65 Thin 10UE ( i7-10750H / 16GB RAM / 1TB SSD / RTX3060 / 15.6"" 144Hz ) Laptop",0,Laptop,5.0,1,10499
1100,Lenovo,"Yoga C930 i7 16G Premium, Sleek, Ultrathin 2-in-1 N (81C4002GHH) - High Quality Demo Unit",0,Laptop,0.0,0,9299
1101,Lenovo,Legion Y530 e-Sports Gaming Notebook - High Quality Demo Unit,0,Laptop,0.0,0,5199
1102,Lenovo,"IdeaPad S340 14"" i5/8G/512SSD Notebook (Sand Pink) (81N70088HH) - High Quality Demo Unit",0,Laptop,0.0,0,4499
1103,Lenovo,"IdeaPad C340 14"" i5/8G/512 SSD Multi-mode Notebook - High Quality Demo Unit",0,Laptop,0.0,0,4999
1104,Rambo,8GB SODIMM DDR4-2133 1.2V Memory Module for PC Notebook Laptop,0,Laptop,0.0,0,530
1105,Dell,"(Fast Delivery) 10th Gen i7 300Hz 17"" RTX2060 Gaming Laptop - Dell G7700-R1760RE",0,Laptop,5.0,1,13499
1106,MOFii,Candy MAX 紫＆粉紅｜藍芽無線鍵盤｜超爽靜音打字快感｜可愛復古打字機設計｜易於清潔【紫色控精選】,10,Laptop,0.0,0,208
1107,MOFii,BONY DU 紫＆粉紅｜ 藍芽 & 無線滑鼠｜可愛造型【紫色控精選】,10,Laptop,0.0,0,88
1108,Lenovo,"L340 15.6"" i5-9300H/GTX 1650 Gaming Notebook (81LK004CHH) - High Quality Demo Unit",0,Laptop,5.0,1,5599
1109,Dell,"11th CPU - 14"" 2560x1600 2K Monitor - Dell Inspiron 14 7400",0,Laptop,0.0,0,8899
1110,Dell,"11th i7-1165G7 - 14"" 2560x1600 2K Monitor - Dell Inspiron 14 7400",0,Laptop,0.0,0,11099
1111,Lenovo,"Yoga S730 13.3"" i5/8G/512 SSD aluminum and thin Notebook (81J0002THH) - High Quality Demo Unit",0,Laptop,0.0,0,5399
1112,Dell,(In Stock) 11th CPU i7-1185G7 4K Touch Mon - XPS13-9310-D1700B,0,Laptop,0.0,0,17180
1113,Dell,(In Stock) 11th CPU i7-1185G7 32GB Ram 4K Touch Mon - XPS13-9310-D1700HB,0,Laptop,0.0,0,18780
1114,Lenovo,"IdeaPad S340 15.6"" i5/8G/Dual Drive Notebook (Abyss Blue) (81N80088HH) - High Quality Demo Unit",0,Laptop,0.0,0,4199
1115,Lenovo,IDEAPAD MIIX 520-12IKB Elegant 2-in-1 Notebook (81CG01VWHH) - High Quality Demo Unit,0,Laptop,0.0,0,3999
1116,Dell,(InStock)**Free ActivePen** 11th CPU 2in1 Touch - Dell XPS13 9310c-R1700B,0,Laptop,0.0,0,15390
1117,Dell,(In-Stock)**Free ActivePen** 11th CPU 2in1 Touch - Dell XPS13 9310c-D1700B,0,Laptop,0.0,0,19490
1118,Rambo,16GB PC4-21300 DDR4 2666MHz SO DIMM SDRAM Memory for Apple Mac Macbook iMac,0,Laptop,0.0,0,990
1119,Rambo,8GB PC4-21300 DDR4 2666MHz SO DIMM SDRAM Memory for Apple Mac Macbook iMac,0,Laptop,0.0,0,530
1120,Rambo,16GB PC4-21300 DDR4 2666MHz SO DIMM SDRAM for PC,10,Laptop,0.0,0,990
1121,Rambo,8GB PC4-21300 DDR4 2666MHz SO DIMM SDRAM for PC,0,Laptop,0.0,0,530
1122,WavLink,Thunderbolt 3 4K@60Hz DisplayPort Docking Station with 85W PD / Gigabit LAN UTD01 3 Yrs Warranty,0,Laptop,0.0,0,1780
1123,Rambo,16GB PC4-19200 DDR4 2400MHz SO DIMM SDRAM for PC,30,Laptop,4.0,1,990
1124,Rambo,8GB PC4-19200 DDR4 2400MHz SO DIMM SDRAM for PC,30,Laptop,5.0,1,530
1125,Rambo,16GB PC4-17000 DDR4 2133MHz SO DIMM SDRAM for PC,0,Laptop,0.0,0,990
1126,Rambo,8GB PC4-17000 DDR4 2133MHz SO DIMM SDRAM for PC,0,Laptop,0.0,0,530
1127,Lenovo,"IdeaPad 720s 14"" i5 8G 940MX Ultra slim & powerful Notebook (80XC0009HH) -High Quality Demo",0,Laptop,0.0,0,4499
1128,INCASE,"Compact Sleeve in Flight Nylon for 13"" Macbook  Air Retina - Olive",0,Laptop,0.0,0,499
1129,Lenovo,Yoga 720 7th Gen i5 Effortless portability & power Notebook (80X6000WHH) - High Quality Demo Unit,0,Laptop,1.0,1,4599
1130,MSI,GF65 Thin 10UE,0,Laptop,0.0,0,11499
1131,MSI,GF63 Thin 10SC,0,Laptop,0.0,0,7499
1132,MSI,GS76 Stealth 11UH,0,Laptop,0.0,0,36499
1133,MSI,Summit_E15_A11SCST,0,Laptop,0.0,0,14988
1134,MSI,Summit E14 A11SCST,0,Laptop,0.0,0,14699
1135,MSI,Summit E13 Flip EVO,0,Laptop,0.0,0,13999
1136,MSI,Summit B15 A11M,0,Laptop,0.0,0,10499
1137,MSI,"Prestige 15 A11SCX 15.6""專業創作者筆記型電腦 ( i7-1185G7 / GTX1650 / 16GB / 512GB )",0,Laptop,0.0,0,11999
1138,MSI,"Summit B14 A11M 14""巔峰商務筆記型電腦( i7-1165G7 / 16GB / IRIS XE)",0,Laptop,0.0,0,9499
1139,Fujitsu,"LIFEBOOK U7510CT703B 日本製 15.6"" FHD Touch Intel® vPro® i7-10610U 32GB 1TB SSD Win10 Pro 4G LTE",0,Laptop,0.0,0,13980
1140,Dell,(In Stock) Windows 10 Pro 11th H-Class CPU i5-11300H 16GB Ram 512GB SSD - Dell Inspiron 5410-R1500,0,Laptop,0.0,0,7690
1141,Dell,(In Stock) 11th H-Class CPU i5-11300H 512GB SSD - Dell Inspiron 5410 - Ins5410-R1500L,0,Laptop,0.0,0,6690
1142,Lenovo,"IdeaPad 5 14"" Ryzen 5/16G/512 SSD Notebook (82LM006MHH) - Brand New Unit",0,Laptop,0.0,0,6598
1143,Lenovo,"IdeaPad 5 14"" Ryzen 7/16G/512 SSD Notebook (82LM006PHH) - Brand New Unit",0,Laptop,0.0,0,7098
1144,AMAZINGthing,"Macbook Pro 13.3"" HD Anti spy Privacy Screen suit for 2016-2018 model",0,Laptop,0.0,0,518
1145,Rambo,4GB PC3-8500 DDR3 1066  SO DIMM SDRAM Memory for Apple Mac Macbook iMac,0,Laptop,0.0,0,655
1146,Rambo,4GB PC3-10600 DDR3 1333  SO DIMM SDRAM Memory for Apple Mac Macbook iMac,0,Laptop,0.0,0,655
1147,Rambo,4GB PC3-12800 DDR3 1600  SO DIMM SDRAM Memory for Apple Mac Macbook iMac,0,Laptop,0.0,0,655
1148,Rambo,8GB PC3-10600 DDR3 1333  SO DIMM SDRAM Memory for Apple Mac Macbook iMac,0,Laptop,0.0,0,910
1149,Rambo,8GB PC3-12800 DDR3 1600  SO DIMM SDRAM Memory for Apple Mac Macbook iMac,0,Laptop,0.0,0,910
1150,Rambo,8GB DDR3-1866 PC3-14900 SO DIMM SDRAM Memory for Apple Mac Macbook iMac,0,Laptop,0.0,0,910
1151,Rambo,8GB PC4-19200 DDR4 2400  SO DIMM SDRAM Memory for Apple Mac Macbook iMac,0,Laptop,0.0,0,585
1152,Rambo,8GB PC4-21300 DDR4 2666  SO DIMM SDRAM Memory for Apple Mac Macbook iMac,0,Laptop,0.0,0,585
1153,Rambo,16GB PC4-19200 DDR4 2400  SO DIMM SDRAM Memory for Apple Mac Macbook iMac,0,Laptop,0.0,0,1060
1154,Rambo,16GB PC4-21300 DDR4 2666  SO DIMM SDRAM Memory for Apple Mac Macbook iMac,10,Laptop,0.0,0,1060
1155,Dell,"Alienware 51M R2 - i7-10700K CPU , 300Hz , ALW51MR2-D1707 - White Colour",0,Laptop,0.0,0,27499
1156,Capdase,KLIA ScreenGUARD for MacBook 12-inch,0,Laptop,0.0,0,88
1157,Capdase,KLIA ScreenGUARD for MacBook Pro 16-inch,0,Laptop,0.0,0,88
1158,AMAZINGthing,"Macbook Pro 16"" HD Anti spy Privacy Screen Suit for 2019 Macbook Pro",0,Laptop,0.0,0,668
1159,AMAZINGthing,"Macbook Pro 15.4"" HD Anti spy Privacy Screen Suit for 2016-2018 model",0,Laptop,0.0,0,638
1160,Rambo,4GB Long DIMM DDR3-1333 8-Chips 1.35-1.5V Memory Module for PC Desktop,0,Laptop,0.0,0,410
1161,MOFii,Sweet 綠色混彩｜無線鍵盤滑鼠套裝｜超爽靜音打字快感｜型格復古打字機設計｜可拆鍵清潔,30,Laptop,0.0,0,188
1162,Dell,"2020 New Model - 11th i5 CPU 14"" Touch 2 in 1 - Dell Inspiron 5406c-R1500T",0,Laptop,5.0,1,6399
1163,Dell,"2020 New Model - 11th i7 CPU 14"" Touch 2 in 1 - Dell Inspiron 5406mc-R1720T",0,Laptop,5.0,2,8999
1164,Lenovo,Lenovo ThinkPad X1 Carbon G7,0,Laptop,0.0,0,12980
1165,Rambo,4GB SODIMM DDR3-1066 16-Chips 1.5V Memory Module for PC Notebook Laptop,0,Laptop,0.0,0,550
1166,Rambo,4GB SODIMM DDR3-1333 16-Chips 1.35-1.5V Memory Module for PC Notebook Laptop,0,Laptop,0.0,0,550
1167,Rambo,4GB SODIMM DDR3-1600 16-Chips 1.35-1.5V Memory Module for PC Notebook Laptop,0,Laptop,0.0,0,550
1168,Rambo,8GB SODIMM DDR3-1333 16-Chips 1.35-1.5V Memory Module for PC Notebook Laptop,0,Laptop,0.0,0,795
1169,Rambo,8GB SODIMM DDR3-1600 16-Chips 1.35-1.5V Memory Module for PC Notebook Laptop,0,Laptop,0.0,0,795
1170,Rambo,8GB SODIMM DDR3-1866 16-Chips 1.35-1.5V Memory Module for PC Notebook Laptop,0,Laptop,0.0,0,795
1171,Rambo,8GB SODIMM DDR4-2400 1.2V Memory Module for PC Notebook Laptop,0,Laptop,0.0,0,530
1172,Rambo,16GB SODIMM DDR4-2133 1.2V Memory Module for PC Notebook Laptop,0,Laptop,0.0,0,990
1173,Rambo,16GB SODIMM DDR4-2400 1.2V Memory Module for PC Notebook Laptop,0,Laptop,0.0,0,990
1174,Rambo,16GB SODIMM DDR4-2666 1.2V Memory Module for PC Notebook Laptop,0,Laptop,0.0,0,990
1175,Rambo,16GB SODIMM DDR4-3200 1.2V Memory Module for PC Notebook Laptop,0,Laptop,0.0,0,990
1176,Dell,2020 New Model - XPS15 - 9500 - 10th i7 CPU 16GB 1TB SSD - XPS15-9500-R1750,10,Laptop,5.0,5,17699
1177,Phottix,Phottix Nuada Ring 10 Go Kit,30,Laptop,0.0,0,399
1178,MOFii,Candy 黃＆白色｜無線鍵盤滑鼠套裝｜超爽靜音打字快感｜可愛復古打字機設計｜易於清潔【黃色控精選】,0,Laptop,0.0,0,188
1179,MOFii,Candy 白&綠色｜無線鍵盤滑鼠套裝｜超爽靜音打字快感｜可愛復古打字機設計｜易於清潔【粉色控精選】,0,Laptop,0.0,0,188
1180,Verbatim,[Macbook choice] 11 in 1 Type C docking station all in 1,0,Laptop,0.0,0,799
1181,Verbatim,11 in 1 Type C PD Hubs Docking Station,0,Laptop,0.0,0,799
1182,Dell,"XPS 17 10th Gen CPU , 4-sided InfinityEdge , 100%sRGB GTX1650Ti , Dell XPS17-9700-D17405",0,Laptop,0.0,0,19999
1183,Dell,(In Stock) New 11th CPU i5-1135G7 2in1 Touch - Ins7306c-D1500T,0,Laptop,0.0,0,9499
1184,Dell,(In Stock) New 11th CPU i7-1165G7  4K  2in1 Touch - Ins7306c-D1700UT,0,Laptop,0.0,0,12199
1185,Lenovo,"Legion Y7000 15.6"" 144Hz/i7/16G/512 SSD/GTX 1660Ti Gaming Laptop - Open Box Like New",10,Laptop,5.0,2,7599
1186,Dell,"11th CPU - 14"" 2560x1600 2K Monitor - Dell Inspiron 14 7400 - Ins7400-R1500U",0,Laptop,0.0,0,9599
1187,GIGABYTE,AORUS 17G KD i7 RTX3060【Gaming Laptop / Notebook】,0,Laptop,0.0,0,16999
1188,GIGABYTE,AORUS 17X YD i9 RTX3080【Gaming Laptop / Notebook】,0,Laptop,0.0,0,33888
1189,GIGABYTE,AORUS 17G YD i7 RTX3080【Gaming Laptop / Notebook】,0,Laptop,0.0,0,23888
1190,GIGABYTE,AORUS 17G XD i7 RTX3070 【Gaming Laptop / Notebook】,0,Laptop,0.0,0,19999
1191,VAIO,"SE14 2021版 Win10 Home i5-1135G7 8GB RAM 512GB SSD 14"" FHD 二年保養",0,Laptop,0.0,0,7498
1192,VAIO,"SE14 2021版 Win10 Home i5-1135G7 8GB RAM 512GB SSD 14"" FHD 二年保養",0,Laptop,0.0,0,7498
1193,Alienware,(In Stock) Alienware M15R5 AMD 5800H 2K QHD 240Hz RTX3070 - ALWM15R5-R177RQ,0,Laptop,0.0,0,22400
1194,Dell,(In Stock) (2021 NewModel ) 165Hz AMD-5800H 8Cores 16GB Ram RTX 3060 - Dell G5515-RA1760R,0,Laptop,0.0,0,12999
1195,ASUS ,"VivoBook 15 D513UA-SP5511T ( Ryzen 5500U/ 8GB RAM/ 512GB SSD/  15.6"" FHD IPS / Sliver ) Laptop",0,Laptop,0.0,0,6298
1196,MSI,Pulse GL76 11UEK ( i7-11800H / RTX3060 / 240Hz )【Notebook】,0,Laptop,0.0,0,15499
1197,GIGABYTE,GIGABYTE AERO 15  OLED YD i7 + RTX3080 / 1TB【Nvidia studio laptop / Workstation】,0,Laptop,0.0,0,24799
1198,GIGABYTE,GIGABYTE AERO 15 OLED XD i7 + RTX3070 / 64GB RAM / 4TB SSD 【Nvidia studio laptop / Workstation】,0,Laptop,0.0,0,26799
1199,Alienware,(In Stock) Alienware M15R5 AMD 5800H Best Gaming Laptop 240Hz RTX3060 - ALWM15R5-R1760RQ,0,Laptop,0.0,0,20900
1200,Dell,(In Stock) 11th H-Class CPU i7-11370H 512GB SSD - Dell Inspiron 5410 - Ins5410-R1700,0,Laptop,0.0,0,8190
1201,Dell,(In Stock) Windows 10 Pro 11th H-Class CPU i7-11370H 512GB SSD - Dell Inspiron 5410 - Ins5410-R1700,0,Laptop,0.0,0,9190
1202,Dell,(In Stock)(Fast Delivery) **1.08kg** 11th-i5  512GB SSD - Inspiron 5301-R1500H,0,Laptop,0.0,0,6399
1203,Fujitsu,"Lifebook U9311 日本制造13.3"" FHD Touch  i7-1165G7 16GB 1TB PCIe SSD Win10 Pro LTE",0,Laptop,0.0,0,17980
1204,INCASE,For Apple Macbook‧13-inch Pro & Air w/Retina‧American Brand‧All-round‧Slim collection Woolenex Sleeve- Heather Navy,0,Laptop,0.0,0,498
1205,INCASE,For Apple Macbook‧Streamlined design‧13-inch Laptop‧American Brand‧Flat sleeve - Heather Black,0,Laptop,0.0,0,368
1206,ACER,"Swift SF514-55TA (14"", i7-1165G7, 8GB RAM, 512GB SSD, Win10 Home) SF514-55TA-77GE",0,Laptop,0.0,0,9498
1207,ACER,"Swift SF514-55TA (14"", i5-1135G7, 16GB RAM, 1TB SSD, Win10 Home) SF514-55TA-56ET",0,Laptop,0.0,0,9498
1208,ACER,"Swift SF514-55TA (14"", i7-1165G7, 16GB RAM, 1TB SSD, Win10 Home) SF514-55TA-79EQ",0,Laptop,0.0,0,10498
1209,Lenovo,"Yoga 9 14"" UHD Touch i7/16G/1TB SSD 2-in-1 Luxury Notebook (82BG003WHH) - Brand New Unit",0,Laptop,0.0,0,14798
1210,Lenovo,"Yoga C740-14IML 14"" i5/8G/512 SSD Milti-mode Notebook (81TC0077HH) - High Quality Demo Unit",0,Laptop,0.0,0,5499
1211,AVITA,"Pura 14"" FHD AMD A9 8GB Ram 256GB SSD Win10 Home CRYSTAL BLUE",0,Laptop,0.0,0,2998
1212,PanzerGlass,MacBook Air/Pro 13''- Dual Privacy™ (included Camslider),0,Laptop,0.0,0,598
1213,Fujitsu,"LIFEBOOK U7511T70B 日本製 15.6""超窄邊框 全高清觸控 i7-1165G7 16GB 1TB SSD Win10 Pro   3 年上門保養",0,Laptop,0.0,0,14385
1214,Fujitsu,"LIFEBOOK U7411T71B 日本製 14"" 超窄邊框全高清觸控 i7-1165G7 16GB 1TB SSD Win10 Pro   3 年上門保養",0,Laptop,0.0,0,14385
1215,Fujitsu,"LIFEBOOK E5511K70B Made In Japan 15.6"" FHD Notebook i7-1165G7 8GB 1TB SSD Win10 Home 一年保養",0,Laptop,0.0,0,8498
1216,GIGABYTE,AORUS_15G_KC_23mm_RTX3060 【Gaming Laptop / Notebook】,0,Laptop,0.0,0,13999
1217,ACER,2021 New Model - Acer Aspire 7 GTX 1650 Notebook - A715-42G-R3V8,0,Laptop,0.0,0,8080
1218,GIGABYTE,AERO 17  HDR XD i7  RTX3070【Nvidia studio laptop / Workstation】,0,Laptop,0.0,0,20999
1219,GIGABYTE,AORUS 15P YD i7 + RTX3080【Gaming Laptop / Notebook】,0,Laptop,0.0,0,17999
1220,GIGABYTE,GIGABYTE AERO 15 OLED XD i7 + RTX3070 / 1TB 【Nvidia studio laptop / Workstation】,0,Laptop,0.0,0,19799
1221,INCASE,For Apple Macbook‧13-inch Pro & Air w/Retina‧American Brand‧All-round‧Slim collection Woolenex Sleeve- Graphite,0,Laptop,0.0,0,498
1222,INCASE,For Apple Macbook‧16-inch Pro & 15-inch Pro w/Retina‧American Brand‧All-round‧Compact Sleeve- Navy,0,Laptop,0.0,0,498
1223,INCASE,For Apple Macbook‧13-inch Laptop‧American Brand‧Compact Sleeve Pochette Compacte - White,0,Laptop,0.0,0,299
1224,INCASE,For Apple Macbook‧ECO‧16-inch Laptop‧American Brand‧Sleeve with Bionic - Ocean Green,0,Laptop,1.0,1,299
1225,INCASE,For Apple Macbook‧ECO‧16-inch Laptop‧American Brand‧Sleeve with Bionic - Steel Grey,0,Laptop,0.0,0,299
1226,INCASE,For Apple Macbook‧Streamlined design‧16-inch Laptop‧American Brand‧Flat sleeve - Heather Black,0,Laptop,0.0,0,368
1227,INCASE,For Apple Macbook‧Streamlined design‧16-inch Laptop‧American Brand‧Flat sleeve - Heather Grey,0,Laptop,0.0,0,368
1228,Dell,(In Stock) (2021 NewModel ) 165Hz i7-8Cores 16GB Ram RTX 3060 - Dell G5510-R1760R,0,Laptop,0.0,0,13499
1229,Lenovo,"ThinkPad T14 Gen 2 14"" i5/8G/512 SSD Notebook (20W0S01N00) - Brand New Unit",0,Laptop,0.0,0,12298
1230,Lenovo,"ThinkPad T14 Gen 2 14"" i7/16G/1TB SSD Notebook (20W0S06700) - Brand New Unit",0,Laptop,0.0,0,14498
1231,GIGABYTE,A7 X1 Ryzen 9 5900HX + RTX3070,0,Laptop,0.0,0,15999
1232,GIGABYTE,AERO 15  OLED YD i9 + RTX3080 / 1.5TB【Nvidia studio laptop / Workstation】,0,Laptop,0.0,0,29999
1233,MSI,"[Top RTX3080 ] GE76 Raider 11UH ( i9-11980HK/ RTX3080 16GB/ 17.3"" FHD 360Hz ) Laptop",0,Laptop,0.0,0,36999
1234,Lenovo,"L340 15.6"" i7-9750HF/GTX 1050 Gaming Notebook (81LK01PEHH) - High Quality Demo Unit",0,Laptop,0.0,0,6499
1235,MSI,"[ Best for Entry ] GF63 Thin 10SC ( i7-10750H/ 16GB RAM/ 512GB SSD/ GTX 1650/ 15.6"" 144Hz )",0,Laptop,5.0,1,6499
1236,Fujitsu,"UH-X 4ZR1B94093 日本制造13.3"" FHD 745克 手提電腦 i5-1135G7 16GB 512B PCIe SSD Win10 Home",0,Laptop,0.0,0,10980
1237,Fujitsu,"LIFEBOOK E5511K74B Made In Japan 15.6"" FHD Notebook i7-1165G7 16GB 1TB SSD Win10 Pro 一年保養",0,Laptop,0.0,0,9498
1238,Lenovo,"Legion 7 15.6"" 144Hz/i7/RTX 2070 Gaming Notebook (81YU002YHH) - Open Box Unit",0,Laptop,0.0,0,13699
1239,ACER,"Aspire 5 A515-56-5468  ( Intel i5-1135G7 / 8GB RAM / 256GB SSD + 1TB HDD / 15.6"" FHD IPS )",0,Laptop,0.0,0,6398
1240,MSI,"GF66 Katana 11UE 15.6""龍魂武士電競筆電11th ( i7-11800H / RTX3060 / 16GB / 1TB / 144Hz )",0,Laptop,0.0,0,12999
1241,MSI,GS66 Stealth 10UE極致纖薄電競筆電( i7-10870H / RTX3060 / 16GB / 1TB / 300Hz ),0,Laptop,0.0,0,16499
1242,MSI,GF65 Thin 10UE 戰鬥堡壘電競筆電( i7-10750H / RTX3060 / 32GB / 1TB / 144Hz ),0,Laptop,0.0,0,11999
1243,MSI,Summit B14 A11M,0,Laptop,0.0,0,9999
1244,MSI,Prestige 15 A11SCX,0,Laptop,0.0,0,12499
1245,MSI,"[RTX3060 + RGB KB ] Pulse GL66 11UE ( i7-11800H/ 16GB RAM/ RTX3060/ 15.6"" 144Hz ) Laptop",0,Laptop,0.0,0,12999
1246,GIGABYTE,AERO 17  HDR YD I7+RTX3080+32GB+1TB 【Nvidia studio laptop / Workstation】,0,Laptop,0.0,0,25999
1247,ACER,"Nitro 5 AN515-55 ( i5-10300H/ 16GB RAM/ GTX 1660Ti/ 15.6"" FHD 144Hz ) Laptop",0,Laptop,0.0,0,8398
1248,ASUS ,"VivoBook 15 K513EA-SP1331T ( i5 1135G7/ 16GB RAM/ 512GB SSD/ 15.6"" FHD IPS / Sliver )",0,Laptop,0.0,0,7288
1249,MSI,"Summit E15 A11SCT ( Intel i7 1185G7 / 16GB RAM / 1TB PCIe GEN4 SSD / 15.6"" Touch IPS )",0,Laptop,0.0,0,14998
1250,MSI,"Prestige 15 A11SCX ( Intel i7 1185G7 / 16GB RAM / 512GB PCIe GEN4 SSD / 15.6"" IPS )Laptop",0,Laptop,0.0,0,9999
1251,Lenovo,"LENOVO S540 I7 1165G7 16G 512SSD Geforce mx450 2G 13.3"" QHD WIN 10 HOME",0,Laptop,4.0,1,7998
1252,Lenovo,"LENOVO YOGA 7 I7-1165G7 16G 1TB SSD 14""FHD TOUCH WIN 10 HOME",0,Laptop,0.0,0,9398
1253,Lenovo,"LENOVO IP5 i5-1135G7 16G 512G 15""FHD IPS WIN 10 HOME",0,Laptop,0.0,0,6398
1254,Lenovo,"LENOVO IP5 i5-1135G7 16G 512G 15""FHD IPS WIN 10 HOME",0,Laptop,0.0,0,6398
1255,Dell,(In Stock)11th H-CPU i5-11300H-16GB Ram-512GB SSD - Dell Inspiron 5510 - Ins5510-R1500,0,Laptop,0.0,0,7190
1256,MSI,"[2K MON + RTX3080] GP66 Leopard 11UH ( i7-11800H/ RTX3080/ 15.6"" QHD 165Hz ) Laptop",0,Laptop,0.0,0,20999
1257,GMK,GMK Nucbox 2 mini PC - Pre-loaded Window 10 Home,0,Laptop,0.0,0,3299
1258,GIGABYTE,AERO 15 OLED YD i9 + RTX3080 / 1TB【Nvidia studio laptop / Workstation】,0,Laptop,0.0,0,26999
